Observation_ID,Geosite_Name,Latitude_WGS84,Longitude_WGS84,Region,Geosite_Type,Geological_Domain,Locality_Center_Lat,Locality_Center_Lon,Locality_Group_Key,Coordinate_Precision,Source_File,Source_Row_Ref,Center_Coord_Source,Is_Merchich_Format,Correction_Applied,Ground_Truth_Note
obs2_00137,Amsittene folded structures,31.20817222222222,-9.703027777777775,Marrakech-Safi,S,The Great Moroccan Atlantic Basin (MAP),31.1422,-9.7078,geoheritage_expanded_20260809_group_15,point,geoheritage_expanded_20260809,186,legend_lookup,False,,
obs2_00138,Alluvial cone,31.09843333333333,-9.813108333333334,Marrakech-Safi,S,The Great Moroccan Atlantic Basin (MAP),31.1422,-9.7078,geoheritage_expanded_20260809_group_15,point,geoheritage_expanded_20260809,187,legend_lookup,False,,
obs2_00139,Chiker polje,34.118611111111115,-4.040555555555556,Fès-Meknès,K&S,Middle Atlas,,,geoheritage_expanded_20260809_group_17,point,geoheritage_expanded_20260809,217,,False,,
obs2_00140,Chiker cave,34.12166666666667,-4.038333333333333,Fès-Meknès,K,Middle Atlas,,,geoheritage_expanded_20260809_group_17,point,geoheritage_expanded_20260809,218,,False,,
obs2_00141,Dolines of Ademame,34.04361111111111,-4.095,Fès-Meknès,K,Middle Atlas,,,geoheritage_expanded_20260809_group_17,point,geoheritage_expanded_20260809,219,,False,,
obs2_00142,Ras El Oued cave,33.95916666666667,-4.0,Fès-Meknès,K,Middle Atlas,,,geoheritage_expanded_20260809_group_17,point,geoheritage_expanded_20260809,220,,False,,
obs2_00143,Chaâra lapiaz,33.97361111111111,-4.224722222222223,Fès-Meknès,K,Middle Atlas,,,geoheritage_expanded_20260809_group_17,point,geoheritage_expanded_20260809,221,,False,,
obs2_00144,Chaâra cave,33.95583333333334,-4.246111111111111,Fès-Meknès,K,Middle Atlas,,,geoheritage_expanded_20260809_group_17,point,geoheritage_expanded_20260809,222,,False,,
obs2_00145,GueltaTameda Lake,33.81777777777778,-4.081666666666666,Fès-Meknès,K,Middle Atlas,,,geoheritage_expanded_20260809_group_17,point,geoheritage_expanded_20260809,223,,False,,
obs2_00146,Taffert canyons,33.72138888888889,-4.2275,Fès-Meknès,K,Middle Atlas,,,geoheritage_expanded_20260809_group_17,point,geoheritage_expanded_20260809,224,,False,,
obs2_00147,Aïn Sebou,33.73694444444445,-4.532777777777778,Fès-Meknès,K,Middle Atlas,,,geoheritage_expanded_20260809_group_17,point,geoheritage_expanded_20260809,225,,False,,
obs2_00148,Addan onion peels,29.213335,-8.203033,Souss-Massa,G,Anti-Atlas ,,,geoheritage_expanded_20260809_group_18,point,geoheritage_expanded_20260809,226,,False,,
obs2_00149,Akka badlands,29.483864,-8.295043,Souss-Massa,G,Anti-Atlas ,,,geoheritage_expanded_20260809_group_18,point,geoheritage_expanded_20260809,227,,False,,
obs2_00150,Tata hearts,29.483864,-8.295043,Souss-Massa,G,Anti-Atlas ,,,geoheritage_expanded_20260809_group_18,point,geoheritage_expanded_20260809,228,,False,,
obs2_00151,Imitek Karsts,29.603338,-8.251098,Souss-Massa,G,Anti-Atlas ,,,geoheritage_expanded_20260809_group_18,point,geoheritage_expanded_20260809,229,,False,,
obs2_00152,Issafenflat-irons,29.854611,-8.533996,Souss-Massa,G,Anti-Atlas ,,,geoheritage_expanded_20260809_group_18,point,geoheritage_expanded_20260809,230,,False,,
obs2_00153,Tadakoust Pyramids,29.270107,-8.678496,Souss-Massa,G,Anti-Atlas ,,,geoheritage_expanded_20260809_group_18,point,geoheritage_expanded_20260809,231,,False,,
obs2_00154,Issafen chevrons,29.850649,-8.512572,Souss-Massa,G,Anti-Atlas ,,,geoheritage_expanded_20260809_group_18,point,geoheritage_expanded_20260809,232,,False,,
obs2_00155,Ait Ouabelli chasms,29.213335,-8.203033,Souss-Massa,G,Anti-Atlas ,,,geoheritage_expanded_20260809_group_18,point,geoheritage_expanded_20260809,233,,False,,
obs2_00156,Tagmout mask,29.270107,-8.678496,Souss-Massa,G,Anti-Atlas ,,,geoheritage_expanded_20260809_group_18,point,geoheritage_expanded_20260809,234,,False,,
obs2_00157,Alougoum Pyramid,29.442398,-8.264208,Souss-Massa,G,Anti-Atlas ,,,geoheritage_expanded_20260809_group_18,point,geoheritage_expanded_20260809,235,,False,,
obs2_00158,Messalite cave,29.442398,-8.264208,Souss-Massa,G,Anti-Atlas ,,,geoheritage_expanded_20260809_group_18,point,geoheritage_expanded_20260809,236,,False,,
obs2_00159,Tamzrart Petrified waterfall,29.339495,-8.52788,Souss-Massa,G,Anti-Atlas ,,,geoheritage_expanded_20260809_group_18,point,geoheritage_expanded_20260809,237,,False,,
obs2_00160,Foum Zguid water gap,30.140782,-6.877585,Souss-Massa,G,Anti-Atlas ,,,geoheritage_expanded_20260809_group_18,point,geoheritage_expanded_20260809,238,,False,,
obs2_00161,Tissint water gap,29.91642,-7.374716,Souss-Massa,G,Anti-Atlas ,,,geoheritage_expanded_20260809_group_18,point,geoheritage_expanded_20260809,239,,False,,
obs2_00162,Sidi Rezzoug water gap,29.748743,-7.659674,Souss-Massa,G,Anti-Atlas ,,,geoheritage_expanded_20260809_group_18,point,geoheritage_expanded_20260809,240,,False,,
obs2_00163,Tata water gap,29.705037,-7.986517,Souss-Massa,G,Anti-Atlas ,,,geoheritage_expanded_20260809_group_18,point,geoheritage_expanded_20260809,241,,False,,
obs2_00164,Akka water gap,29.475754,-8.277655,Souss-Massa,G,Anti-Atlas ,,,geoheritage_expanded_20260809_group_18,point,geoheritage_expanded_20260809,242,,False,,
obs2_00165,Ait Ouabelli water gap,29.240173,-8.53858,Souss-Massa,G,Anti-Atlas ,,,geoheritage_expanded_20260809_group_18,point,geoheritage_expanded_20260809,243,,False,,
obs2_00166,Icht water gap,29.086675,-8.85169,Souss-Massa,G,Anti-Atlas ,,,geoheritage_expanded_20260809_group_18,point,geoheritage_expanded_20260809,244,,False,,
obs2_00167,Fam El Hisn water gap,29.06027,-8.925848,Souss-Massa,G,Anti-Atlas ,,,geoheritage_expanded_20260809_group_18,point,geoheritage_expanded_20260809,245,,False,,
obs2_00168,Tizgui Ida Ou Baloul water gap,29.741683,-8.50205,Souss-Massa,G,Anti-Atlas ,,,geoheritage_expanded_20260809_group_18,point,geoheritage_expanded_20260809,246,,False,,
obs2_00169,Ibn Yaakoub water gap,30.068945,-7.954123,Souss-Massa,G,Anti-Atlas ,,,geoheritage_expanded_20260809_group_18,point,geoheritage_expanded_20260809,247,,False,,
obs2_00170,Rokan water gap,29.983764,-7.95061,Souss-Massa,G,Anti-Atlas ,,,geoheritage_expanded_20260809_group_18,point,geoheritage_expanded_20260809,248,,False,,
obs2_00171,Targant water gap,29.912618,-7.684191,Souss-Massa,G,Anti-Atlas ,,,geoheritage_expanded_20260809_group_18,point,geoheritage_expanded_20260809,249,,False,,
obs2_00172,Alougoum water gap,30.089514,-6.910584,Souss-Massa,G,Anti-Atlas ,,,geoheritage_expanded_20260809_group_18,point,geoheritage_expanded_20260809,250,,False,,
obs2_00173,Desert mermaid,29.646508,-7.756531,Souss-Massa,G,Anti-Atlas ,,,geoheritage_expanded_20260809_group_18,point,geoheritage_expanded_20260809,251,,False,,
obs2_00174,Tata oyster,29.646508,-7.756531,Souss-Massa,G,Anti-Atlas ,,,geoheritage_expanded_20260809_group_18,point,geoheritage_expanded_20260809,252,,False,,
obs2_00175,Akka Phillyrea,29.646508,-7.756531,Souss-Massa,G,Anti-Atlas ,,,geoheritage_expanded_20260809_group_18,point,geoheritage_expanded_20260809,253,,False,,
obs2_00176,Draa double winged eye,29.028776,-8.591492,Souss-Massa,G,Anti-Atlas ,,,geoheritage_expanded_20260809_group_18,point,geoheritage_expanded_20260809,254,,False,,
obs2_00177,Tagragra of Tata inlier,29.899215,-7.94165,Souss-Massa,G,Anti-Atlas ,,,geoheritage_expanded_20260809_group_18,point,geoheritage_expanded_20260809,255,,False,,
obs2_00178,Agouliz inlier,29.751482,-8.161377,Souss-Massa,G,Anti-Atlas ,,,geoheritage_expanded_20260809_group_18,point,geoheritage_expanded_20260809,256,,False,,
obs2_00179,Aigou inlier,29.737174,-8.320678,Souss-Massa,G,Anti-Atlas ,,,geoheritage_expanded_20260809_group_18,point,geoheritage_expanded_20260809,257,,False,,
obs2_00180,Tanmrout inlier,29.737174,-8.320678,Souss-Massa,G,Anti-Atlas ,,,geoheritage_expanded_20260809_group_18,point,geoheritage_expanded_20260809,258,,False,,
obs2_00181,Tagragra of Akka inlier,29.460147,-8.677734,Souss-Massa,G,Anti-Atlas ,,,geoheritage_expanded_20260809_group_18,point,geoheritage_expanded_20260809,259,,False,,
obs2_00182,Alougoum gorge,30.308991,-6.837444,Souss-Massa,G,Anti-Atlas ,,,geoheritage_expanded_20260809_group_18,point,geoheritage_expanded_20260809,260,,False,,
obs2_00183,Tlit gorge,30.278531,-7.062836,Souss-Massa,G,Anti-Atlas ,,,geoheritage_expanded_20260809_group_18,point,geoheritage_expanded_20260809,261,,False,,
obs2_00184,Aguinane gorge,30.195719,-7.540216,Souss-Massa,G,Anti-Atlas ,,,geoheritage_expanded_20260809_group_18,point,geoheritage_expanded_20260809,262,,False,,
obs2_00185,Tagmout gorge,29.971009,-8.257101,Souss-Massa,G,Anti-Atlas ,,,geoheritage_expanded_20260809_group_18,point,geoheritage_expanded_20260809,263,,False,,
obs2_00186,Agouliz gorge,29.732906,-8.189294,Souss-Massa,G,Anti-Atlas ,,,geoheritage_expanded_20260809_group_18,point,geoheritage_expanded_20260809,264,,False,,
obs2_00187,Aygou gorge,29.734488,-8.261025,Souss-Massa,G,Anti-Atlas ,,,geoheritage_expanded_20260809_group_18,point,geoheritage_expanded_20260809,265,,False,,
obs2_00188,Targant gorge,29.481527,-8.375144,Souss-Massa,G,Anti-Atlas ,,,geoheritage_expanded_20260809_group_18,point,geoheritage_expanded_20260809,266,,False,,
obs2_00189,Tamzrart gorge,29.361629,-8.518739,Souss-Massa,G,Anti-Atlas ,,,geoheritage_expanded_20260809_group_18,point,geoheritage_expanded_20260809,267,,False,,
obs2_00190,Tadakoust gorge,29.254602,-8.694864,Souss-Massa,G,Anti-Atlas ,,,geoheritage_expanded_20260809_group_18,point,geoheritage_expanded_20260809,268,,False,,
obs2_00191,Ighir Ighnain gorge,29.227937,-8.924098,Souss-Massa,G,Anti-Atlas ,,,geoheritage_expanded_20260809_group_18,point,geoheritage_expanded_20260809,269,,False,,
obs2_00192,Tamanart canyon,29.167098,-8.958087,Souss-Massa,G,Anti-Atlas ,,,geoheritage_expanded_20260809_group_18,point,geoheritage_expanded_20260809,270,,False,,
obs2_00193,Foum Zguid mesa,29.888118,-6.827353,Souss-Massa,G,Anti-Atlas ,,,geoheritage_expanded_20260809_group_18,point,geoheritage_expanded_20260809,271,,False,,
obs2_00194,Addana Onion Peels,29.21444444444444,-8.233055555555556,Souss-Massa,G,Anti-Atlas ,,,geoheritage_expanded_20260809_group_19,point,geoheritage_expanded_20260809,272,,False,,
obs2_00195,Foum Zguid stream,30.09611111111111,-6.887499999999999,Souss-Massa,H,Anti-Atlas ,,,geoheritage_expanded_20260809_group_19,point,geoheritage_expanded_20260809,273,,False,,
obs2_00196,"Badlands of Akka (glaciofluvial,
 fluviomarine, & stream alluviums)",29.470555555555556,-8.293055555555556,Souss-Massa,G,Anti-Atlas ,,,geoheritage_expanded_20260809_group_19,point,geoheritage_expanded_20260809,274,,False,,
obs2_00197,Hearts of Tata,29.36722222222222,-8.321944444444444,Souss-Massa,G,Anti-Atlas ,,,geoheritage_expanded_20260809_group_19,point,geoheritage_expanded_20260809,276,,False,,
obs2_00198,Karsts of Imitek,29.61583333333333,-8.261111111111111,Souss-Massa,G,Anti-Atlas ,,,geoheritage_expanded_20260809_group_19,point,geoheritage_expanded_20260809,277,,False,,
obs2_00199,ssafen’s Flatiron,29.84722222222222,-8.516944444444444,Souss-Massa,G,Anti-Atlas ,,,geoheritage_expanded_20260809_group_19,point,geoheritage_expanded_20260809,278,,False,,
obs2_00200,Pyramids of Tadakoust,29.32638888888889,-8.531111111111112,Souss-Massa,G,Anti-Atlas ,,,geoheritage_expanded_20260809_group_19,point,geoheritage_expanded_20260809,279,,False,,
obs2_00201,Oued Tamzrart flooded,29.359875,-8.520308333333334,Souss-Massa,G&H,Anti-Atlas ,,,geoheritage_expanded_20260809_group_20,point,geoheritage_expanded_20260809,280,,False,,
obs2_00202,The alluvial plain of Tadakoust,29.250291666666666,-8.691086111111112,Souss-Massa,S,Anti-Atlas ,,,geoheritage_expanded_20260809_group_20,point,geoheritage_expanded_20260809,281,,False,,
obs2_00203,Deflation phenomenon in the Drâa plain,29.22623611111111,-7.874097222222223,Souss-Massa,G,Anti-Atlas ,,,geoheritage_expanded_20260809_group_20,point,geoheritage_expanded_20260809,283,,False,,
obs2_00204,Engravings in Tamzrart region,29.31243055555556,-8.493838888888888,Souss-Massa,En,Anti-Atlas ,,,geoheritage_expanded_20260809_group_20,point,geoheritage_expanded_20260809,286,,False,,
obs2_00205,engravings in Tadakous,29.264425,-8.709041666666666,Souss-Massa,En,Anti-Atlas ,,,geoheritage_expanded_20260809_group_20,point,geoheritage_expanded_20260809,288,,False,,
obs2_00206,Tour of Ait Ouabelli,29.225805555555556,-8.53411388888889,Souss-Massa,G,Anti-Atlas ,,,geoheritage_expanded_20260809_group_20,point,geoheritage_expanded_20260809,289,,False,,
obs2_00207,Jbel Younech Ruiniform aspects,35.896051,-5.390169,Tanger-Tétouan-Al Hoceïma,G,Rif,35.9,-5.4167,geoheritage_expanded_20260809_group_21,point,geoheritage_expanded_20260809,291,legend_lookup,False,,
obs2_00208,Abdessamad cave,35.896051,-5.390169,Tanger-Tétouan-Al Hoceïma,G,Rif,35.9,-5.4167,geoheritage_expanded_20260809_group_21,point,geoheritage_expanded_20260809,292,legend_lookup,False,,
obs2_00209,Mujer Muerta,35.908787,-5.389026,Tanger-Tétouan-Al Hoceïma,G&SG,Rif,35.9,-5.4167,geoheritage_expanded_20260809_group_21,point,geoheritage_expanded_20260809,296,legend_lookup,False,,
obs2_00210,Laila Island,35.916551,-5.406037,Tanger-Tétouan-Al Hoceïma,"SG,Hi",Rif,35.9,-5.4167,geoheritage_expanded_20260809_group_21,point,geoheritage_expanded_20260809,297,legend_lookup,False,,
obs2_00211,The Terraces of Ras Leona,35.92068,-5.401799,Tanger-Tétouan-Al Hoceïma,SG,Rif,35.9,-5.4167,geoheritage_expanded_20260809_group_21,point,geoheritage_expanded_20260809,298,legend_lookup,False,,
obs2_00212,Jbel Chendir,35.906329,-5.38799,Tanger-Tétouan-Al Hoceïma,S&SG,Rif,35.9,-5.4167,geoheritage_expanded_20260809_group_21,point,geoheritage_expanded_20260809,300,legend_lookup,False,,
obs2_00213,The travertine terraces of Bel Younech,35.907023,-5.393334,Tanger-Tétouan-Al Hoceïma,"S,PL&C",Rif,35.9,-5.4167,geoheritage_expanded_20260809_group_21,point,geoheritage_expanded_20260809,302,legend_lookup,False,,
obs2_00214,Low coast of the SBEI of Jbel Moussa and islands,35.909169,-5.393398,Tanger-Tétouan-Al Hoceïma,G&C,Rif,35.9,-5.4167,geoheritage_expanded_20260809_group_21,point,geoheritage_expanded_20260809,303,legend_lookup,False,,
obs2_00215,Akhfénir Cliff,28.15,-12.066666666666666,Laayoune-Dakhla,SG,Sahara,,,geoheritage_expanded_20260809_group_22,point,geoheritage_expanded_20260809,306,,False,,
obs2_00216,Naїla Lagoon,28.05,-12.1,Laayoune-Dakhla,H,Sahara,,,geoheritage_expanded_20260809_group_22,point,geoheritage_expanded_20260809,307,,False,,
obs2_00217,Sand dunes,28.15,-12.1,Laayoune-Dakhla,G,Sahara,,,geoheritage_expanded_20260809_group_22,point,geoheritage_expanded_20260809,308,,False,,
obs2_00218,Steady dunes,28.05,-12.266666666666667,Laayoune-Dakhla,G,Sahara,,,geoheritage_expanded_20260809_group_22,point,geoheritage_expanded_20260809,309,,False,,
obs2_00219,Tinouchad daya,28.05,-12.116666666666667,Laayoune-Dakhla,H,Sahara,,,geoheritage_expanded_20260809_group_22,point,geoheritage_expanded_20260809,310,,False,,
obs2_00220,Tazgha salt Flats,27.9,-12.333333333333334,Laayoune-Dakhla,M,Sahara,,,geoheritage_expanded_20260809_group_22,point,geoheritage_expanded_20260809,311,,False,,
obs2_00221,Khaoui Naàm Wadi,27.666666666666668,-12.216666666666669,Laayoune-Dakhla,H,Sahara,,,geoheritage_expanded_20260809_group_22,point,geoheritage_expanded_20260809,312,,False,,
obs2_00222,Akhfennir Sinkhole,28.166666666666668,-12.05,Laayoune-Dakhla,Sp,Sahara,,,geoheritage_expanded_20260809_group_22,point,geoheritage_expanded_20260809,314,,False,,
obs2_00223,Amtoudi travertines,29.23935,-9.168466666666667,Guelmim-Oued Noun,S,Sahara,,,geoheritage_expanded_20260809_group_23,point,geoheritage_expanded_20260809,315,,False,,
obs2_00224,Amtoudi waterfall and Bougaa source,29.23933333333333,-9.168466666666667,Guelmim-Oued Noun,H,Sahara,,,geoheritage_expanded_20260809_group_23,point,geoheritage_expanded_20260809,316,,False,,
obs2_00225,Assaka Basin,29.116666666666667,-10.416666666666666,Guelmim-Oued Noun,H,Sahara,,,geoheritage_expanded_20260809_group_23,point,geoheritage_expanded_20260809,321,,False,,
obs2_00226,Water spring,34.889091666666666,-4.948152777777778,Tanger-Tétouan-Al Hoceïma,H&G,Rif,,,geoheritage_expanded_20260809_group_24,point,geoheritage_expanded_20260809,323,,False,,
obs2_00227,Panoramic view to the folded mountains,34.92726111111111,-4.86625,Tanger-Tétouan-Al Hoceïma,SG,Rif,,,geoheritage_expanded_20260809_group_24,point,geoheritage_expanded_20260809,324,,False,,
obs2_00228,Petrified wood intruded by iron deposits,34.88933611111111,-4.895605555555555,Tanger-Tétouan-Al Hoceïma,PL,Rif,,,geoheritage_expanded_20260809_group_24,point,geoheritage_expanded_20260809,325,,False,,
obs2_00229,Stromatolites,34.93650555555556,-4.911755555555556,Tanger-Tétouan-Al Hoceïma,PL,Rif,,,geoheritage_expanded_20260809_group_24,point,geoheritage_expanded_20260809,326,,False,,
obs2_00230,Caristified cave stalactite,34.91381388888889,-4.8143666666666665,Tanger-Tétouan-Al Hoceïma,G,Rif,,,geoheritage_expanded_20260809_group_24,point,geoheritage_expanded_20260809,327,,False,,
obs2_00231,Karastified limestone rocks eroded,34.90966111111111,-4.75915,Tanger-Tétouan-Al Hoceïma,SG,Rif,,,geoheritage_expanded_20260809_group_24,point,geoheritage_expanded_20260809,328,,False,,
obs2_00232,Hill shades of limestone rocks,34.959294444444446,-4.832261111111111,Tanger-Tétouan-Al Hoceïma,,Rif,,,geoheritage_expanded_20260809_group_24,point,geoheritage_expanded_20260809,329,,False,,
obs2_00233,Ali Thilat Dam,35.23120494693842,-5.299523468638417,Tanger-Tétouan-Al Hoceïma,H,Rif,35.2253,-5.1406,geoheritage_expanded_20260809_group_25,point,geoheritage_expanded_20260809,331,legend_lookup,True,,
obs2_00234,Quarry of blocks,35.241841890628514,-5.303685066721016,Tanger-Tétouan-Al Hoceïma,GM,Rif,35.2253,-5.1406,geoheritage_expanded_20260809_group_25,point,geoheritage_expanded_20260809,332,legend_lookup,True,,
obs2_00235,Talâat Adrhosse Klippe,35.27655286728575,-5.21970167197663,Tanger-Tétouan-Al Hoceïma,SG,Rif,35.2253,-5.1406,geoheritage_expanded_20260809_group_25,point,geoheritage_expanded_20260809,334,legend_lookup,True,,
obs2_00236,Oued Laou Gorge,35.27997830780459,-5.233760827936141,Tanger-Tétouan-Al Hoceïma,G,Rif,35.2253,-5.1406,geoheritage_expanded_20260809_group_25,point,geoheritage_expanded_20260809,335,legend_lookup,True,,
obs2_00237,Ibouharen Fold,35.29766902507748,-5.22162465373422,Tanger-Tétouan-Al Hoceïma,SG,Rif,35.2253,-5.1406,geoheritage_expanded_20260809_group_25,point,geoheritage_expanded_20260809,336,legend_lookup,True,,
obs2_00238,Tirinesse Basin,35.3200789984599,-5.175609833466769,Tanger-Tétouan-Al Hoceïma,S,Rif,35.2253,-5.1406,geoheritage_expanded_20260809_group_25,point,geoheritage_expanded_20260809,337,legend_lookup,True,,
obs2_00239,Koudiat Achacha,35.32758306567867,-5.190214128354176,Tanger-Tétouan-Al Hoceïma,SG,Rif,35.2253,-5.1406,geoheritage_expanded_20260809_group_25,point,geoheritage_expanded_20260809,338,legend_lookup,True,,
obs2_00240,"Dune,beachand cliffs of Kaâ Asrascoast",35.40664100521373,-5.063179589885055,Tanger-Tétouan-Al Hoceïma,S,Rif,35.2253,-5.1406,geoheritage_expanded_20260809_group_25,point,geoheritage_expanded_20260809,339,legend_lookup,False,,
