Locality ID,Geological Domain,Region,Geosite Name,Geosite Type,Reference,Title,Latitude,Longitude,Accessibility Class,
loc_00235,Rif,Béni Mellal-Khénifra,Gabbroic intrusion of Taghia-n-Ait Boulmane,G,,,32.23664444,-6.119233333,Moderate,
loc_00236,Rif,Béni Mellal-Khénifra,Dyke of Taguelft,G,,,32.20916667,-6.118888889,Moderate,
loc_00237,Rif,Béni Mellal-Khénifra,Fault-fold associated with the magmatic intrusion of Ait Boulmane,S,,,32.19388889,-6.101944444,Moderate,
loc_00238,Rif,Béni Mellal-Khénifra,Taghia-n-Ait Boulmane gorges,S,,,32.23664444,-6.119233333,Moderate,
loc_00239,Rif,Béni Mellal-Khénifra,Folded structures Taghia-n-Ait Boulmane,G,,,32.23664444,-6.119233333,Moderate,
loc_00240,Rif,Béni Mellal-Khénifra,"Watercourse, river, lake, dam",S,,,32.10894444,-6.463341667,Easy,
loc_00241,Rif,Béni Mellal-Khénifra,Dinosaur footprints,G,,,32.10691389,-6.458327778,Easy,
loc_00242,Rif,Béni Mellal-Khénifra,Panoramic view of the Ouaouizaght Syncline,G,,,32.13167778,-6.397130556,Moderate,
loc_00243,Rif,Béni Mellal-Khénifra,Assif Assemssil Bridge,G,,,32.10832778,-6.472758333,Easy,
loc_00244,Rif,Béni Mellal-Khénifra,Oued Ahençal river,G,,,32.06994722,-6.424030556,Moderate,
loc_00245,Rif,Béni Mellal-Khénifra,Oued el Abid Bridge,SG,,,32.13381667,-6.311780556,Moderate,
loc_00246,Rif,Béni Mellal-Khénifra,Panoramic view of badlands and cuesta,H,,,32.09181944,-6.331558333,Easy,
loc_00247,Rif,Béni Mellal-Khénifra,Ain Asserdoune-Tamgnounte,G,,,32.3241,-6.3375,Easy,
loc_00248,Rif,Béni Mellal-Khénifra,Moudj Canyon,G,,,32.280556,-6.2975,Moderate,
loc_00249,Rif,Béni Mellal-Khénifra,Taghbaloute- n- Ouhlima,G,,,32.55341501,-6.01361989,Easy,
loc_00250,Rif,Drâa-Tafilalet,Jurassic tabular structures,G,,,32.36833333,-4.987777778,,
loc_00251,Rif,Eddakhla-Oued Eddahab,Typical coastal cliff of the Dakhla peninsula,S,,,23.75555556,-15.925,Moderate,
loc_00252,Rif,Eddakhla-Oued Eddahab,North border of the Dakhla lagoon north of the artesian well,S,,,23.91027778,-15.71861111,Moderate,
loc_00253,Central Massif,Eddakhla-Oued Eddahab,Sphinx Rock,S&SG,,,23.91027778,-15.71861111,Moderate,
loc_00254,Central Massif,Eddakhla-Oued Eddahab,"Outcrops of Eocene for
mations beneath Miocene deposits",S&PL,,,23.91027778,-15.71861111,Moderate,
loc_00255,Central Massif,Eddakhla-Oued Eddahab,Lower Eocene Izik Formation with chert nodules,S&PL,,,23.91027778,-15.71861111,Moderate,
loc_00256,Central Massif,Eddakhla-Oued Eddahab,Dewatering fold,S,,,23.59083333,-15.69805556,Moderate,
loc_00257,Central Massif,Eddakhla-Oued Eddahab,Neptunian dyke in the Izik deposits,S,,,23.59083333,-15.69805556,Moderate,
loc_00258,Central Massif,Eddakhla-Oued Eddahab,Shark tooth,SG,,,23.59083333,-15.69805556,Moderate,
loc_00259,Central Massif,Eddakhla-Oued Eddahab,Miocene-Pliocene succession,SG,,,23.59083333,-15.69805556,Moderate,
loc_00260,Central Massif,Eddakhla-Oued Eddahab,Neolithic engravings on Lower Cretaceous sandstones,SG,,,23.32666667,-15.23277778,Moderate,
loc_00261,Central Massif,Eddakhla-Oued Eddahab,Metabasite,SG,,,23.2075,-15.08833333,Moderate,
loc_00262,Central Massif,Eddakhla-Oued Eddahab,Metagabbro of the Adrar Souttouf massif,SG,,,23.2075,-15.08833333,Moderate,
loc_00263,Central Massif,Eddakhla-Oued Eddahab,Rounded hills of nepheline syenite,SG,,,22.55027778,-14.31722222,Moderate,
loc_00264,Central Massif,Eddakhla-Oued Eddahab,Magmatic lineation,SG,,,22.55027778,-14.31722222,Moderate,
loc_00265,Central Massif,Eddakhla-Oued Eddahab,Dliyat N’sour migmatite with large basic blocks crosscut by granite veins,SG,,,22.59777778,-14.4025,Moderate,
loc_00266,Central Massif,Eddakhla-Oued Eddahab,Awsard panorama,S,,,22.62722222,-14.40805556,Difficult,
loc_00267,Central Massif,Eddakhla-Oued Eddahab,Laglat mica-schists showing superimposed structures,SG,,,22.61222222,-14.4825,Moderate,
loc_00268,Central Massif,Grand Casablanca-Settat,Late Precambrian rhyolites of Sidi Daoui,SG,,,33.23333333,-8.5,Moderate,
loc_00269,Central Massif,Grand Casablanca-Settat,Sidi Saïd Mâachou Basin,SG,,,33.00916667,-8.002222222,Difficult,
loc_00270,Central Massif,Marrakech-Safi,Lalla Fatna escarpment,SG,,,32.398375,-9.262372222,Moderate,
loc_00271,Central Massif,Grand Casablanca-Settat,Jorf Lasfar escarpment,SG,,,33.15685,-8.623538889,Difficult,
loc_00272,Central Massif,Grand Casablanca-Settat,ElKhénzira cave,SG,,,33.15684444,-8.623055556,Moderate,
loc_00273,High Atlas,Grand Casablanca-Settat,Sidi Moussa Lagoon,PT,,,32.86666667,-8.851388889,Moderate,
loc_00274,High Atlas,Marrakech-Safi,Zima Lake,S,,,32.08,-8.66,Moderate,
loc_00275,High Atlas,Marrakech-Safi,Phosphate de posit of Ganntour,H,,,32.13,-8.5,Difficult,
loc_00276,High Atlas,Tanger-Tétouan-Al Hoceima,The flute casts of Punta Cires,G,,,35.9,-5.416666667,Difficult,
loc_00277,High Atlas,Tanger-Tétouan-Al Hoceima,Current patterns and inverted series of the Tizirène nappe at Ksar Sghir,SG&S,,,35.84888889,-5.566388889,Easy,
loc_00278,High Atlas,Tanger-Tétouan-Al Hoceima,The sandstone-mica flysch of the Oued Ledian coast,R,,,35.84888889,-5.566388889,Easy,
loc_00279,High Atlas,Tanger-Tétouan-Al Hoceima,Cap Malabata,PT,,,35.78333333,-5.7133,Moderate,
loc_00280,High Atlas,Béni Mellal-Khénifra,"Ain Asserdoune,  Béni Mellal city",H,,,32.3241,-6.3375,Easy,
loc_00281,Central High Atlas,Béni Mellal-Khénifra,"Taghbaloute-n- Ouhlima, El Ksiba city",PT,,,32.55341501,-6.01361989,Easy,
loc_00282,Central High Atlas,Béni Mellal-Khénifra,"Ain Tamda,  Zaouit Cheikh city",PT,,,32.64057778,-5.91269444,Easy,
loc_00283,Central High Atlas,Béni Mellal-Khénifra,"Sources d’Ouchrah, Tagzirte",SG,,,32.42897599,-6.170837578,Moderate,
loc_00284,Central High Atlas,Béni Mellal-Khénifra,"Jbel Taçmit, Foum El Ancer",PL,,,32.29302956,-6.214958909,Difficult,
loc_00285,Central High Atlas,Béni Mellal-Khénifra,"Canyon Moudj, Foum El Ancer",S,,,32.280556,-6.2975,Moderate,
loc_00286,Central High Atlas,Béni Mellal-Khénifra,Bine El Ouidane dam anchored in massive oncolithic limestones of the Fm BI,S,,,32.10894444,-6.463341667,Easy,
loc_00287,Central High Atlas,Béni Mellal-Khénifra,"Panoramic view on the Tadla plain and the Afourer
 pumped storage power station (PSPS)",PL,,,32.10894444,-6.463341667,Easy,
loc_00288,Central High Atlas,Béni Mellal-Khénifra,"Rhynchonella-type brachiopods and big gasteropds ( marl-limestones of Fm
 BII)",PL,,,32.10691389,-6.458327778,Easy,
loc_00289,Central High Atlas,Béni Mellal-Khénifra,"Overfold affecting the marl-limestones of Fm
 BII",PT,,,32.10691389,-6.458327778,Easy,
loc_00290,Central High Atlas,Béni Mellal-Khénifra,"Large lamellibranchs, gasteropods, and polypiers  (marl-limestones of Fm BII)",Mg,,,32.10691389,-6.458327778,Easy,
loc_00291,Central High Atlas,Béni Mellal-Khénifra,Massive oncolitic limestones of Fm BIII ( beginning of Middle-Upper regression),G,,,32.10641111,-6.451858333,Easy,
loc_00292,Central High Atlas,Béni Mellal-Khénifra,"Black limestone beds of Fm BII with large ammonites  lamellibranchs, gasteropods, and polypiers",Mg,,,32.10691389,-6.458327778,Easy,
loc_00293,Central High Atlas,Béni Mellal-Khénifra,Passage of the marine carbonate deposits from FmBIII to the red layers (Middle and Upper Jurassic regression),Mg,,,32.10690278,-6.447197222,Easy,
loc_00294,Central High Atlas,Béni Mellal-Khénifra,Footprints of Theropod & Sauropod dinosaurs ( Saurischia dinosaurs) in silt beds of Bathonian-age (165 Ma),SG,,,32.10690278,-6.447197222,Moderate,
loc_00295,Central High Atlas,Béni Mellal-Khénifra,YellowishTilouguite Fm of Upper Bajocian-Lower Bathonian age,K,,,32.10690278,-6.447197222,Easy,
loc_00296,Central High Atlas,Béni Mellal-Khénifra,The first basalt flow (the major effusive event of Middle Jurassic),G,,,32.11295556,-6.416583333,Moderate,
loc_00297,Central High Atlas,Béni Mellal-Khénifra,Panoramic view of the Ouaouizaght syncline (Cretaceous formation),SG,,,32.13167778,-6.397130556,Moderate,
loc_00298,Central High Atlas,Béni Mellal-Khénifra,Gypsum of the Iouaridene Fm of Lower Barremian (sabkha environment),C,,,32.13381667,-6.311780556,Moderate,
loc_00299,Central High Atlas,Béni Mellal-Khénifra,Euphorbia resinifiera (in Arabic Zakoum) couvering  the Iouardene Fm,H,,,32.13381667,-6.311780556,Moderate,
loc_00300,Central High Atlas,Béni Mellal-Khénifra,The basaltic flow B2  (The Major effusive Upper Barremian event),PL,,,32.13381667,-6.311780556,Moderate,
loc_00301,Central High Atlas,Béni Mellal-Khénifra,Mio-Pliocene alluvial terraces,SG&S,,,32.13302222,-6.300258333,Moderate,
loc_00302,Central High Atlas,Béni Mellal-Khénifra,The acted conglomerates deposited by the ancient Oued El Abid River,H,,,32.13302222,-6.300258333,Moderate,
loc_00303,Central High Atlas,Béni Mellal-Khénifra,The spectacular land scapes overlooking the entire Bine El Ouidane dam are panoramic,H,,,32.09181944,-6.331558333,Easy,
loc_00304,Central High Atlas,Béni Mellal-Khénifra,"Beautiful views of the lake, the outlet and the meanders of Ahansal river",S,,,32.06994722,-6.424030556,Moderate,
loc_00305,Central High Atlas,Béni Mellal-Khénifra,Panoramic view of the meanders,G,,,32.06994722,-6.424030556,Moderate,
loc_00306,Central High Atlas,Béni Mellal-Khénifra,Continental Guettioua Fm on the marine Fm BIII with a gap in the Tilougite Fm,"H,K&C",,,32.06994722,-6.424030556,Moderate,
loc_00307,Central High Atlas,Béni Mellal-Khénifra,Coffee built on the massive limestone of BIII,"H,K&E",,,32.06994722,-6.424030556,Moderate,
loc_00308,Central High Atlas,Béni Mellal-Khénifra,"Hotels, chalets and guest houses, coffee shop, and restaurants","H,K,C&E",,,32.10832778,-6.472758333,Easy,
loc_00309,Central High Atlas,Béni Mellal-Khénifra,Cavities and caves  on the left bank of the Assif Assemsil,G,,,32.10832778,-6.472758333,Easy,
loc_00310,Central High Atlas,Béni Mellal-Khénifra,Deep gorges in Fm BIII limestones from the Assif Assemssil river,G,,,32.08027778,-6.46,Moderate,
loc_00311,Central High Atlas,Béni Mellal-Khénifra,Well-distinguished fault making contact between the Fm m. BIII & the Guettioua Fm,G,,,32.07277778,-6.445277778,Moderate,
loc_00312,Central High Atlas,Béni Mellal-Khénifra,"Oblique, cross-stratification, bioclasts of brachiopods & lamellibranchs on granary stone",G,,,32.07277778,-6.445277778,Moderate,
loc_00313,Central High Atlas,Béni Mellal-Khénifra,"Limestone banks rich in fossils of gastropods, lamellibranch, brachio pods, ammonites, & places polypiers in the Ouaouizaght syncline",G,,,32.07277778,-6.445277778,Moderate,
loc_00314,Central High Atlas,Béni Mellal-Khénifra,Spring of Ain Asserdoune,G,,,32.38333333,-5.916666667,Moderate,
loc_00318,Meseta,Tanger-Tétouan-Al Hoceima,Oued Laou Gorge,M,,,35.27997831,-5.233760828,Easy,
loc_00328,Meseta,Tanger-Tétouan-Al Hoceima,Talambote bad lands,,,,35.25514906,-5.194830136,Moderate,
loc_00340,Middle Atlas,Tanger-Tétouan-Al Hoceima,AmetrasseTertiary Fm Succession,SG,,,35.10315343,-4.987769152,Easy,
loc_00353,Meseta,Fés-Meknés,Accident of Izelfane,G,,,33.35705556,-4.04425,Difficult,
loc_00354,Meseta,Fés-Meknés,Fossils of Ighzer Izelfane,GM,,,33.35788889,-4.029638889,Difficult,
loc_00355,Meseta,Fés-Meknés,Diapir of Tittaouine,E,,,33.36786111,-4.016694444,Difficult,
loc_00356,Meseta,Fés-Meknés,Salt mine of Tittaouine,E,,,33.373,-4.017944444,Easy,
loc_00357,Meseta,Fés-Meknés,Tittaouine Spring,E,,,33.37461111,-4.021222222,Difficult,
loc_00358,Middle Atlas,Fés-Meknés,Jbel Aghanja’s fold,G&SG,,,33.37886111,-4.010527778,Moderate,
loc_00359,Middle Atlas,Fés-Meknés,Kardoud and Abdel Ali springs,G&St,,,33.32016667,-3.916833333,Moderate,
loc_00360,Middle Atlas,Fés-Meknés,Calcite quarry,Pt,,,33.47083333,-3.963638889,Easy,
loc_00361,Middle Atlas,Fés-Meknés,Sauropod footprints,G&I,,,33.48022222,-4.02375,Difficult,
loc_00362,Middle Atlas,Fés-Meknés,Jbel Bou Naceur,"G,St&SG",,,33.57075,-3.888,Difficult,
loc_00363,Middle Atlas,Fés-Meknés,Ain Jdid,PL,,,33.48630556,-3.817138889,Moderate,
loc_00366,Middle Atlas,Fés-Meknés,Boulemane,PL&I,,,33.36444444,-4.7225,Easy,
loc_00367,Rif,Fés-Meknés,Guigou valley,S,,,33.40472222,-4.721111111,Moderate,
loc_00369,Rif,Fés-Meknés,Taferdoust,S,,,33.47361111,-4.654444444,Moderate,
loc_00370,Rif,Fés-Meknés,Taghrout,S&SG,,,33.48305556,-4.6075,Moderate,
loc_00371,Rif,Fés-Meknés,Anchrif,GeC,,,33.48222222,-4.618888889,Moderate,
loc_00372,Rif,Fés-Meknés,Skoura,S,,,33.51611111,-4.539722222,Moderate,
loc_00373,Rif,Fés-Meknés,Tadaout,G,,,33.51916667,-4.055555556,Difficult,
loc_00374,Rif,Fés-Meknés,El Mers,G,,,33.44444444,-4.45,Moderate,
loc_00375,Middle Atlas,Tanger-Tétouan-Al Hoceima,Fahs-Anjra (Melloussa),"H,G,K, C&Ec",,,35.725,-5.6685,Moderate,
loc_00376,Middle Atlas,Béni Mellal-Khénifra,The architectural heritage of Zaouiat Ahansal,"H,K,C&E",Elkaichi et al.2021,"Quantitative assessment of the geodiversity of M’Goun UNESCO Geopark, Central High Atlas (Morocco)",31.83156111,-6.100886111,Easy,
loc_00377,Middle Atlas,Béni Mellal-Khénifra,Panorama of Zaouiat Ahansal,"K,H,C&A",Elkaichi et al.2021,"Quantitative assessment of the geodiversity of M’Goun UNESCO Geopark, Central High Atlas (Morocco)",31.82883889,-6.098708333,Moderate,
loc_00378,Middle Atlas,Béni Mellal-Khénifra,The natural bridge of Imin Ifri,"G,K,H,E,C&R",Elkaichi et al.2021,"Quantitative assessment of the geodiversity of M’Goun UNESCO Geopark, Central High Atlas (Morocco)",31.72419167,-6.971397222,Easy,
loc_00379,Middle Atlas,Béni Mellal-Khénifra,The dinosaur geosites of Iouaridène,"H,K&C",Elkaichi et al.2021,"Quantitative assessment of the geodiversity of M’Goun UNESCO Geopark, Central High Atlas (Morocco)",31.72577778,-6.906922222,Easy,
loc_00380,Middle Atlas,Béni Mellal-Khénifra,Aït Blal Rock engravings,"H,K&E",Elkaichi et al.2021,"Quantitative assessment of the geodiversity of M’Goun UNESCO Geopark, Central High Atlas (Morocco)",31.75061667,-6.32005,Moderate,
loc_00381,Central High Atlas,Béni Mellal-Khénifra,Tizi-n-Tighist Geo landscape,H,Elkaichi et al.2021,"Quantitative assessment of the geodiversity of M’Goun UNESCO Geopark, Central High Atlas (Morocco)",31.74980278,-6.320194444,Moderate,
loc_00382,Central High Atlas,Béni Mellal-Khénifra,Paleo-dam of Tizi-n-Tighza,H,Elkaichi et al.2021,"Quantitative assessment of the geodiversity of M’Goun UNESCO Geopark, Central High Atlas (Morocco)",31.73096389,-6.307902778,Moderate,
loc_00383,Central High Atlas,Béni Mellal-Khénifra,Ibaqualliwn Lamellibranches of Tizi-n-Tighist,PL,Elkaichi et al.2021,"Quantitative assessment of the geodiversity of M’Goun UNESCO Geopark, Central High Atlas (Morocco)",31.73308889,-6.324652778,Easy,
loc_00384,Central High Atlas,Béni Mellal-Khénifra,Jbel Azoukri Ait Attab synclinal (1),SG,Elkaichi et al.2021,"Quantitative assessment of the geodiversity of M’Goun UNESCO Geopark, Central High Atlas (Morocco)",31.75718889,-6.248361111,Difficult,
loc_00385,Central High Atlas,Béni Mellal-Khénifra,"Ait Attab synclinal, Bougal (Taghia)",PL,Elkaichi et al.2021,"Quantitative assessment of the geodiversity of M’Goun UNESCO Geopark, Central High Atlas (Morocco)",31.78695833,-6.072663889,Difficult,
loc_00386,Central High Atlas,Béni Mellal-Khénifra,"The Bin El Ouidane dam ""Chocolate Marls""",PL,Elkaichi et al.2021,"Quantitative assessment of the geodiversity of M’Goun UNESCO Geopark, Central High Atlas (Morocco)",32.10878333,-6.436002778,Easy,
loc_00387,Central High Atlas,Béni Mellal-Khénifra,The Ouzoud waterfalls,PL,Elkaichi et al.2021,"Quantitative assessment of the geodiversity of M’Goun UNESCO Geopark, Central High Atlas (Morocco)",32.01501111,-6.719669444,Easy,
loc_00388,Central High Atlas,Béni Mellal-Khénifra,The “Cathedral” Mastfrane,S,Elkaichi et al.2021,"Quantitative assessment of the geodiversity of M’Goun UNESCO Geopark, Central High Atlas (Morocco)",31.98071944,-6.137377778,Moderate,
loc_00389,Central High Atlas,Béni Mellal-Khénifra,Talmst Ride,PL,Elkaichi et al.2021,"Quantitative assessment of the geodiversity of M’Goun UNESCO Geopark, Central High Atlas (Morocco)",31.90668333,-6.154858333,Difficult,
loc_00390,Central High Atlas,Béni Mellal-Khénifra,Collective granary of Sidi Moussa,S,Elkaichi et al.2023,"Evaluation of Geotouristic Station Suitability Using GIS‑Based Multi‑criteria Decision Analysis: a Case Study of the M’Goun UNESCO Geopark, High Atlas (Morocco)",32.39897222,-6.027358333,Difficult,
loc_00391,Central High Atlas,Béni Mellal-Khénifra,"Granary, Ighrem",St,Elkaichi et al.2023,"Evaluation of Geotouristic Station Suitability Using GIS‑Based Multi‑criteria Decision Analysis: a Case Study of the M’Goun UNESCO Geopark, High Atlas (Morocco)",32.20402222,-6.603461111,Moderate,
loc_00392,Central High Atlas,Béni Mellal-Khénifra,Footprints of the carnivorous dinosaur (Tridactyl),S&St,Elkaichi et al.2023,"Evaluation of Geotouristic Station Suitability Using GIS‑Based Multi‑criteria Decision Analysis: a Case Study of the M’Goun UNESCO Geopark, High Atlas (Morocco)",32.19611111,-6.5825,Moderate,
loc_00393,Central High Atlas,Béni Mellal-Khénifra,Herbivorous dinosaur footprints,S,Elkaichi et al.2023,"Evaluation of Geotouristic Station Suitability Using GIS‑Based Multi‑criteria Decision Analysis: a Case Study of the M’Goun UNESCO Geopark, High Atlas (Morocco)",32.10611111,-6.510025,Difficult,
loc_00394,Central High Atlas,Béni Mellal-Khénifra,Izourar plateaus,S,Elkaichi et al.2023,"Evaluation of Geotouristic Station Suitability Using GIS‑Based Multi‑criteria Decision Analysis: a Case Study of the M’Goun UNESCO Geopark, High Atlas (Morocco)",31.95200556,-6.55725,Easy,
loc_00395,Central High Atlas,Béni Mellal-Khénifra,Rock engravings of Tizi-n-Tighist,Mg,Elkaichi et al.2023,"Evaluation of Geotouristic Station Suitability Using GIS‑Based Multi‑criteria Decision Analysis: a Case Study of the M’Goun UNESCO Geopark, High Atlas (Morocco)",32.00996944,-6.719222222,Easy,
loc_00396,Central High Atlas,Marrakech-Safi,Sandstone-fault families,H,El Hamidy et al.2024,"Jbel Irhoud Geosite, the Cradle of Humanity (Youssoufia Province, 
Marrakech‑Safi region, Morocco): Evaluation and Valorization 
of the Geological Heritage for Geoeducation and Geotourism Purposes",31.89700833,-8.860261111,Easy,
loc_00397,Central High Atlas,Marrakech-Safi,"Faiult mirror-gradin 
crystallization",H,El Hamidy et al.2024,"Jbel Irhoud Geosite, the Cradle of Humanity (Youssoufia Province, 
Marrakech‑Safi region, Morocco): Evaluation and Valorization 
of the Geological Heritage for Geoeducation and Geotourism Purposes",31.89871389,-8.863727778,Easy,
loc_00398,Central High Atlas,Marrakech-Safi,Karst networks of barite,H,El Hamidy et al.2024,"Jbel Irhoud Geosite, the Cradle of Humanity (Youssoufia Province, 
Marrakech‑Safi region, Morocco): Evaluation and Valorization 
of the Geological Heritage for Geoeducation and Geotourism Purposes",31.90764167,-8.850891667,Easy,
loc_00399,Central High Atlas,Marrakech-Safi,Calcite crystals,S&Mg,El Hamidy et al.2024,"Jbel Irhoud Geosite, the Cradle of Humanity (Youssoufia Province, 
Marrakech‑Safi region, Morocco): Evaluation and Valorization 
of the Geological Heritage for Geoeducation and Geotourism Purposes",31.91326389,-8.841913889,Easy,
loc_00400,Central High Atlas,Marrakech-Safi,"Cambrian sandstone & shale,Gray massive Cambrian limestones",C&Ar,El Hamidy et al.2024,"Jbel Irhoud Geosite, the Cradle of Humanity (Youssoufia Province, 
Marrakech‑Safi region, Morocco): Evaluation and Valorization 
of the Geological Heritage for Geoeducation and Geotourism Purposes",31.91762778,-8.835375,Easy,
loc_00401,Central High Atlas,Marrakech-Safi,The western tip of the Cambrian crest,St&PL,El Hamidy et al.2024,"Jbel Irhoud Geosite, the Cradle of Humanity (Youssoufia Province, 
Marrakech‑Safi region, Morocco): Evaluation and Valorization 
of the Geological Heritage for Geoeducation and Geotourism Purposes",31.93024722,-8.828119444,Easy,
loc_00402,Central High Atlas,Marrakech-Safi,Cap Beddouza,S,El Hamidy et al.2025,"The geosites of Safi province (Marrakech-Safi region, Morocco): Inventory and assessment for geoconservation, geotourism, geoeducation, geoparks, and local sustainable development",32.55083333,-9.272777778,Easy,
loc_00403,Central High Atlas,Marrakech-Safi,beach of Sidi Bouzide,,El Hamidy et al.2025,"Proposed geo-educational activities at the Sidi Bouzid geosite, Safi Province, Marrakech-Safi region, Morocco",33.22591944,-8.555186111,Easy,
loc_00404,Central High Atlas,Marrakech-Safi,The source Lalla Mira,,El Hamidy et al.2025,"Proposed geo-educational activities at the Sidi Bouzid geosite, Safi Province, Marrakech-Safi region, Morocco",32.31843333,-9.25405,Easy,
loc_00405,Central High Atlas,Marrakech-Safi,The wave of Saf,St,El Hamidy et al.2025,"Proposed geo-educational activities at the Sidi Bouzid geosite, Safi Province, Marrakech-Safi region, Morocco",32.32473056,-9.283363889,Easy,
loc_00406,Central High Atlas,Draa-Tafilalet & Fès-Méknès,The caldera of the Michliffen,Ar,El Wartiti et al.2007, Geosites inventory of the northwestern Tabular Middle Atlasof Morocco,33.41329722,-5.079908333,Easy,
loc_00407,Central High Atlas,Draa-Tafilalet & Fès-Méknès,Ruiniform landscape,Ar,El Wartiti et al.2007, Geosites inventory of the northwestern Tabular Middle Atlasof Morocco,33.28799722,-4.847411111,Difficult,
loc_00408,Central High Atlas,Béni Mellal-Khénifra,Fairy chimneys of Assamar,K, Bouzekraoui et al.2018,"Mapping geoheritage for geotourism management, a case study of Aït Bou Oulli Valley in Central High-Atlas (Morocco)",31.68152222,-6.668716667,Difficult,
loc_00409,Central High Atlas,Marrakech-Safi,Amsittene Fm,, Arrad et.al 2020,"From geoheritage inventory to geoeducation and geotourism implications:
 Insight from Jbel Amsittene (Essaouira province, Morocco)",31.14655278,-9.743005556,Easy,
loc_00410,Central High Atlas,Marrakech-Safi,Id ou Moulid Fm,C&Ar, Arrad et.al 2020,"From geoheritage inventory to geoeducation and geotourism implications:
 Insight from Jbel Amsittene (Essaouira province, Morocco)",31.14300278,-9.739027778,Easy,
